year,state,state_po,county_name,county_fips,candidate,party,candidatevotes
2016,PENNSYLVANIA,PA,Berks,42011,DONALD TRUMP,REPUBLICAN,96626
2016,PENNSYLVANIA,PA,Blair,42013,DONALD TRUMP,REPUBLICAN,39135
2016,PENNSYLVANIA,PA,Bradford,42015,DONALD TRUMP,REPUBLICAN,18141
2016,PENNSYLVANIA,PA,Bucks,42017,HILLARY CLINTON,DEMOCRAT,167060
2016,PENNSYLVANIA,PA,Butler,42019,DONALD TRUMP,REPUBLICAN,64428
2016,PENNSYLVANIA,PA,Cambria,42021,DONALD TRUMP,REPUBLICAN,42258
2016,PENNSYLVANIA,PA,Cameron,42023,DONALD TRUMP,REPUBLICAN,1589
2016,PENNSYLVANIA,PA,Carbon,42025,DONALD TRUMP,REPUBLICAN,18743
2016,PENNSYLVANIA,PA,Centre,42027,HILLARY CLINTON,DEMOCRAT,37088
2016,PENNSYLVANIA,PA,Chester,42029,HILLARY CLINTON,DEMOCRAT,141682
2016,PENNSYLVANIA,PA,Clarion,42031,DONALD TRUMP,REPUBLICAN,12576
2016,PENNSYLVANIA,PA,Clearfield,42033,DONALD TRUMP,REPUBLICAN,24932
2016,PENNSYLVANIA,PA,Clinton,42035,DONALD TRUMP,REPUBLICAN,10022
2016,PENNSYLVANIA,PA,Columbia,42037,DONALD TRUMP,REPUBLICAN,18004
2016,PENNSYLVANIA,PA,Crawford,42039,DONALD TRUMP,REPUBLICAN,24987
2016,PENNSYLVANIA,PA,Cumberland,42041,DONALD TRUMP,REPUBLICAN,69076
2016,PENNSYLVANIA,PA,Dauphin,42043,HILLARY CLINTON,DEMOCRAT,64706
2016,PENNSYLVANIA,PA,Delaware,42045,HILLARY CLINTON,DEMOCRAT,177402
2016,PENNSYLVANIA,PA,Elk,42047,DONALD TRUMP,REPUBLICAN,10025
2016,PENNSYLVANIA,PA,Erie,42049,DONALD TRUMP,REPUBLICAN,60069
2016,PENNSYLVANIA,PA,Fayette,42051,DONALD TRUMP,REPUBLICAN,34590
2016,PENNSYLVANIA,PA,Forest,42053,DONALD TRUMP,REPUBLICAN,1683
2016,PENNSYLVANIA,PA,Franklin,42055,DONALD TRUMP,REPUBLICAN,49768
2016,PENNSYLVANIA,PA,Fulton,42057,DONALD TRUMP,REPUBLICAN,5694
2016,PENNSYLVANIA,PA,Greene,42059,DONALD TRUMP,REPUBLICAN,10849
2016,PENNSYLVANIA,PA,Huntingdon,42061,DONALD TRUMP,REPUBLICAN,14494
2016,PENNSYLVANIA,PA,Indiana,42063,DONALD TRUMP,REPUBLICAN,24888
2016,PENNSYLVANIA,PA,Jefferson,42065,DONALD TRUMP,REPUBLICAN,15192
2016,PENNSYLVANIA,PA,Juniata,42067,DONALD TRUMP,REPUBLICAN,8273
2016,PENNSYLVANIA,PA,Lackawanna,42069,HILLARY CLINTON,DEMOCRAT,51983
2016,PENNSYLVANIA,PA,Lancaster,42071,DONALD TRUMP,REPUBLICAN,137914
2016,PENNSYLVANIA,PA,Lawrence,42073,DONALD TRUMP,REPUBLICAN,25428
2016,PENNSYLVANIA,PA,Lebanon,42075,DONALD TRUMP,REPUBLICAN,40525
2016,PENNSYLVANIA,PA,Lehigh,42077,HILLARY CLINTON,DEMOCRAT,81324
2016,PENNSYLVANIA,PA,Luzerne,42079,DONALD TRUMP,REPUBLICAN,78688
2016,PENNSYLVANIA,PA,Lycoming,42081,DONALD TRUMP,REPUBLICAN,35627
2016,PENNSYLVANIA,PA,Mckean,42083,DONALD TRUMP,REPUBLICAN,11635
2016,PENNSYLVANIA,PA,Mercer,42085,DONALD TRUMP,REPUBLICAN,31544
2016,PENNSYLVANIA,PA,Mifflin,42087,DONALD TRUMP,REPUBLICAN,14094
2016,PENNSYLVANIA,PA,Monroe,42089,HILLARY CLINTON,DEMOCRAT,33918
2016,PENNSYLVANIA,PA,Montgomery,42091,HILLARY CLINTON,DEMOCRAT,256082
2016,PENNSYLVANIA,PA,Montour,42093,DONALD TRUMP,REPUBLICAN,5288
2016,PENNSYLVANIA,PA,Northampton,42095,DONALD TRUMP,REPUBLICAN,71736
2016,PENNSYLVANIA,PA,Northumberland,42097,DONALD TRUMP,REPUBLICAN,25427
2016,PENNSYLVANIA,PA,Perry,42099,DONALD TRUMP,REPUBLICAN,15616
2016,PENNSYLVANIA,PA,Philadelphia,42101,HILLARY CLINTON,DEMOCRAT,584025
2016,PENNSYLVANIA,PA,Pike,42103,DONALD TRUMP,REPUBLICAN,16056
2016,PENNSYLVANIA,PA,Potter,42105,DONALD TRUMP,REPUBLICAN,6251
2016,PENNSYLVANIA,PA,Schuylkill,42107,DONALD TRUMP,REPUBLICAN,44001
2016,PENNSYLVANIA,PA,Snyder,42109,DONALD TRUMP,REPUBLICAN,11725
2016,PENNSYLVANIA,PA,Somerset,42111,DONALD TRUMP,REPUBLICAN,27379
2016,PENNSYLVANIA,PA,Sullivan,42113,DONALD TRUMP,REPUBLICAN,2291
2016,PENNSYLVANIA,PA,Susquehanna,42115,DONALD TRUMP,REPUBLICAN,12891
2016,PENNSYLVANIA,PA,Tioga,42117,DONALD TRUMP,REPUBLICAN,13614
2016,PENNSYLVANIA,PA,Union,42119,DONALD TRUMP,REPUBLICAN,10622
2016,PENNSYLVANIA,PA,Venango,42121,DONALD TRUMP,REPUBLICAN,16021
2016,PENNSYLVANIA,PA,Warren,42123,DONALD TRUMP,REPUBLICAN,12477
2016,PENNSYLVANIA,PA,Washington,42125,DONALD TRUMP,REPUBLICAN,61386
2016,PENNSYLVANIA,PA,Wayne,42127,DONALD TRUMP,REPUBLICAN,16244
2016,PENNSYLVANIA,PA,Westmoreland,42129,DONALD TRUMP,REPUBLICAN,116522
2016,PENNSYLVANIA,PA,Wyoming,42131,DONALD TRUMP,REPUBLICAN,8837
2016,PENNSYLVANIA,PA,York,42133,DONALD TRUMP,REPUBLICAN,128528
2016,RHODE ISLAND,RI,Bristol,44001,HILLARY CLINTON,DEMOCRAT,14609
2016,RHODE ISLAND,RI,Kent,44003,DONALD TRUMP,REPUBLICAN,38336
2016,RHODE ISLAND,RI,Newport,44005,HILLARY CLINTON,DEMOCRAT,22851
2016,RHODE ISLAND,RI,Providence,44007,HILLARY CLINTON,DEMOCRAT,142899
2016,RHODE ISLAND,RI,Washington,44009,HILLARY CLINTON,DEMOCRAT,33741
2016,SOUTH CAROLINA,SC,Abbeville,45001,DONALD TRUMP,REPUBLICAN,6763
2016,SOUTH CAROLINA,SC,Aiken,45003,DONALD TRUMP,REPUBLICAN,46025
2016,SOUTH CAROLINA,SC,Allendale,45005,HILLARY CLINTON,DEMOCRAT,2735
2016,SOUTH CAROLINA,SC,Anderson,45007,DONALD TRUMP,REPUBLICAN,56232
2016,SOUTH CAROLINA,SC,Bamberg,45009,HILLARY CLINTON,DEMOCRAT,3898
2016,SOUTH CAROLINA,SC,Barnwell,45011,DONALD TRUMP,REPUBLICAN,4889
2016,SOUTH CAROLINA,SC,Beaufort,45013,DONALD TRUMP,REPUBLICAN,42922
2016,SOUTH CAROLINA,SC,Berkeley,45015,DONALD TRUMP,REPUBLICAN,44587
2016,SOUTH CAROLINA,SC,Calhoun,45017,DONALD TRUMP,REPUBLICAN,3787
2016,SOUTH CAROLINA,SC,Charleston,45019,HILLARY CLINTON,DEMOCRAT,89299
2016,SOUTH CAROLINA,SC,Cherokee,45021,DONALD TRUMP,REPUBLICAN,15167
2016,SOUTH CAROLINA,SC,Chester,45023,DONALD TRUMP,REPUBLICAN,7265
2016,SOUTH CAROLINA,SC,Chesterfield,45025,DONALD TRUMP,REPUBLICAN,9312
2016,SOUTH CAROLINA,SC,Clarendon,45027,HILLARY CLINTON,DEMOCRAT,7732
2016,SOUTH CAROLINA,SC,Colleton,45029,DONALD TRUMP,REPUBLICAN,9091
2016,SOUTH CAROLINA,SC,Darlington,45031,DONALD TRUMP,REPUBLICAN,14989
2016,SOUTH CAROLINA,SC,Dillon,45033,HILLARY CLINTON,DEMOCRAT,5834
2016,SOUTH CAROLINA,SC,Dorchester,45035,DONALD TRUMP,REPUBLICAN,34987
2016,SOUTH CAROLINA,SC,Edgefield,45037,DONALD TRUMP,REPUBLICAN,6842
2016,SOUTH CAROLINA,SC,Fairfield,45039,HILLARY CLINTON,DEMOCRAT,6945
2016,SOUTH CAROLINA,SC,Florence,45041,DONALD TRUMP,REPUBLICAN,29573
2016,SOUTH CAROLINA,SC,Georgetown,45043,DONALD TRUMP,REPUBLICAN,17389
2016,SOUTH CAROLINA,SC,Greenville,45045,DONALD TRUMP,REPUBLICAN,127832
2016,SOUTH CAROLINA,SC,Greenwood,45047,DONALD TRUMP,REPUBLICAN,16961
2016,SOUTH CAROLINA,SC,Hampton,45049,HILLARY CLINTON,DEMOCRAT,5170
2016,SOUTH CAROLINA,SC,Horry,45051,DONALD TRUMP,REPUBLICAN,89288
2016,SOUTH CAROLINA,SC,Jasper,45053,HILLARY CLINTON,DEMOCRAT,5956
2016,SOUTH CAROLINA,SC,Kershaw,45055,DONALD TRUMP,REPUBLICAN,17542
2016,SOUTH CAROLINA,SC,Lancaster,45057,DONALD TRUMP,REPUBLICAN,23719
2016,SOUTH CAROLINA,SC,Laurens,45059,DONALD TRUMP,REPUBLICAN,16816
2016,SOUTH CAROLINA,SC,Lee,45061,HILLARY CLINTON,DEMOCRAT,5199
2016,SOUTH CAROLINA,SC,Lexington,45063,DONALD TRUMP,REPUBLICAN,80026
